"module name","license","repository"
"json-schema@0.4.0","(AFL-2.1 OR BSD-3-Clause)","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json5@2.2.1","MIT","https://github.com/json5/json5"
"jsonc-parser@3.1.0","MIT","https://github.com/microsoft/node-jsonc-parser"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsprim@2.0.2","MIT","https://github.com/joyent/node-jsprim"
"karma-chrome-launcher@3.1.0","MIT","https://github.com/karma-runner/karma-chrome-launcher"
"karma-coverage@2.1.1","MIT","https://github.com/karma-runner/karma-coverage"
"karma-jasmine-html-reporter@1.7.0","MIT","https://github.com/dfederm/karma-jasmine-html-reporter"
"karma-jasmine@4.0.1","MIT","https://github.com/karma-runner/karma-jasmine"
"karma-source-map-support@1.4.0","MIT","https://github.com/tschaub/karma-source-map-support"
"karma@6.3.16","MIT","https://github.com/karma-runner/karma"
"katex@0.15.6","MIT","https://github.com/KaTeX/KaTeX"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"kleur@4.1.5","MIT","https://github.com/lukeed/kleur"
"klona@2.0.5","MIT","https://github.com/lukeed/klona"
"lazy-ass@1.6.0","MIT","https://github.com/bahmutov/lazy-ass"
"less-loader@11.0.0","MIT","https://github.com/webpack-contrib/less-loader"
"less@4.1.3","Apache-2.0","https://github.com/less/less.js"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"license-checker@25.0.1","BSD-3-Clause","https://github.com/davglass/license-checker"
"license-webpack-plugin@4.0.2","ISC","https://github.com/xz64/license-webpack-plugin"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"lint-staged@11.2.6","MIT","https://github.com/okonet/lint-staged"
"listr2@3.14.0","MIT","https://github.com/cenk1cenk2/listr2"
"loader-runner@4.3.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@2.0.2","MIT","https://github.com/webpack/loader-utils"
"loader-utils@2.0.3","MIT","https://github.com/webpack/loader-utils"
"loader-utils@3.2.0","MIT","https://github.com/webpack/loader-utils"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.get@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.set@4.3.2","MIT","https://github.com/lodash/lodash"
"lodash.topath@4.5.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@4.0.0","MIT","https://github.com/sindresorhus/log-update"
"log4js@6.4.1","Apache-2.0","https://github.com/log4js-node/log4js-node"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@7.14.0","ISC","https://github.com/isaacs/node-lru-cache"
"magic-string@0.25.3","MIT","https://github.com/rich-harris/magic-string"
"magic-string@0.26.2","MIT","https://github.com/rich-harris/magic-string"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"make-fetch-happen@10.2.1","ISC","https://github.com/npm/make-fetch-happen"
"make-fetch-happen@5.0.2","ISC","https://github.com/zkat/make-fetch-happen"
"marked@4.2.3","MIT","https://github.com/markedjs/marked"
"material-design-icons-iconfont@6.1.1","Apache-2.0","https://github.com/jossef/material-design-icons-iconfont"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memfs@3.4.7","Unlicense","https://github.com/streamich/memfs"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@4.0.4","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.51.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.34","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@2.6.0","MIT","https://github.com/broofa/mime"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mini-css-extract-plugin@2.6.1","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.0","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.6","MIT","https://github.com/substack/minimist"
"minipass-collect@1.0.2","ISC",""
"minipass-fetch@2.1.2","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-json-stream@1.0.1","MIT","https://github.com/npm/minipass-json-stream"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@1.0.3","ISC","https://github.com/isaacs/minipass-sized"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minipass@3.3.4","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"mkdirp@0.3.0","MIT*","https://github.com/substack/node-mkdirp"
"mkdirp@0.5.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multicast-dns@7.2.5","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.8","ISC","https://github.com/isaacs/mute-stream"
"nanoid@3.3.4","MIT","https://github.com/ai/nanoid"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"needle@3.1.0","MIT","https://github.com/tomas/needle"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"ng2-ui-auth@10.0.1","UNKNOWN",""
"ngx-markdown@13.1.0","MIT","https://github.com/jfcere/ngx-markdown"
"ngx-sharebuttons@8.1.0","MIT","https://github.com/murhafsousli/ngx-sharebuttons"
"nice-napi@1.0.2","MIT","https://github.com/addaleax/nice-napi"
"node-addon-api@3.2.1","MIT","https://github.com/nodejs/node-addon-api"
"node-fetch-npm@2.0.4","MIT","https://github.com/npm/node-fetch-npm"
"node-fetch@2.6.7","MIT","https://github.com/bitinn/node-fetch"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp-build@4.3.0","MIT","https://github.com/prebuild/node-gyp-build"
"node-gyp@9.3.0","MIT","https://github.com/nodejs/node-gyp"
"node-releases@2.0.6","MIT","https://github.com/chicoxyzzy/node-releases"
"node.extend@2.0.2","(MIT OR GPL-2.0)","https://github.com/dreamerslab/node.extend"
"nopt@1.0.10","MIT","https://github.com/isaacs/nopt"
"nopt@4.0.3","ISC","https://github.com/npm/nopt"
"nopt@6.0.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-package-data@4.0.1","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"npm-bundled@1.1.2","ISC","https://github.com/npm/npm-bundled"
"npm-bundled@2.0.1","ISC","https://github.com/npm/npm-bundled"
"npm-install-checks@5.0.0","BSD-2-Clause","https://github.com/npm/npm-install-checks"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-normalize-package-bin@2.0.0","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-package-arg@6.1.1","ISC","https://github.com/npm/npm-package-arg"
"npm-package-arg@9.1.0","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@1.4.8","ISC","https://github.com/npm/npm-packlist"
"npm-packlist@5.1.3","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@2.2.3","ISC","https://github.com/zkat/npm-pick-manifest"
"npm-pick-manifest@7.0.1","ISC","https://github.com/npm/npm-pick-manifest"
"npm-registry-fetch@13.3.1","ISC","https://github.com/npm/npm-registry-fetch"
"npm-registry-fetch@4.0.7","ISC","https://github.com/npm/registry-fetch"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@6.0.2","ISC","https://github.com/npm/npmlog"
"nth-check@2.0.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.12.2","MIT","https://github.com/inspect-js/object-inspect"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"open@8.4.0","MIT","https://github.com/sindresorhus/open"
"optionator@0.9.1","MIT","https://github.com/gkz/optionator"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"ospath@1.2.2","MIT","https://github.com/jprichardson/ospath"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-retry@4.6.2","MIT","https://github.com/sindresorhus/p-retry"
"p-timeout@4.1.0","MIT","https://github.com/sindresorhus/p-timeout"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"pa11y-ci@3.0.1","LGPL-3.0","https://github.com/pa11y/ci"
"pa11y@6.1.1","LGPL-3.0","https://github.com/pa11y/pa11y"
"pacote@13.6.2","ISC","https://github.com/npm/pacote"
"pacote@9.5.5","MIT","https://github.com/npm/pacote"
"pako@1.0.11","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.2.0","MIT","https://github.com/mafintosh/parallel-transform"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-node-version@1.0.1","MIT","https://github.com/gulpjs/parse-node-version"
"parse5-html-rewriting-stream@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5-htmlparser2-tree-adapter@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5-htmlparser2-tree-adapter@7.0.0","MIT","https://github.com/inikulin/parse5"
"parse5-sax-parser@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5@5.1.1","MIT","https://github.com/inikulin/parse5"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5@7.0.0","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"pend@1.2.0","MIT","https://github.com/andrewrk/node-pend"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"piscina@3.2.0","MIT","https://github.com/piscinajs/piscina"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"please-upgrade-node@3.2.0","MIT","https://github.com/typicode/please-upgrade-node"
"postcss-attribute-case-insensitive@5.0.2","MIT","https://github.com/csstools/postcss-plugins"
"postcss-clamp@4.1.0","MIT","https://github.com/polemius/postcss-clamp"
"postcss-color-functional-notation@4.2.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-color-hex-alpha@8.0.4","MIT","https://github.com/csstools/postcss-plugins"
"postcss-color-rebeccapurple@7.1.1","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-custom-media@8.0.2","MIT","https://github.com/csstools/postcss-plugins"
"postcss-custom-properties@12.1.10","MIT","https://github.com/csstools/postcss-plugins"
"postcss-custom-selectors@6.0.3","MIT","https://github.com/csstools/postcss-plugins"
"postcss-dir-pseudo-class@6.0.5","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-double-position-gradients@3.1.2","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-env-function@4.0.6","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-focus-visible@6.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-focus-within@5.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-font-variant@5.0.0","MIT","https://github.com/postcss/postcss-font-variant"
"postcss-gap-properties@3.0.5","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-image-set-function@4.0.7","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-import@15.0.0","MIT","https://github.com/postcss/postcss-import"
"postcss-initial@4.0.1","MIT","https://github.com/maximkoretskiy/postcss-initial"
"postcss-lab-function@4.2.1","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-loader@7.0.1","MIT","https://github.com/webpack-contrib/postcss-loader"
"postcss-logical@5.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-media-minmax@5.0.0","MIT","https://github.com/postcss/postcss-media-minmax"
"postcss-modules-extract-imports@3.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@4.0.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@3.0.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@4.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-nesting@10.2.0","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-opacity-percentage@1.1.2","MIT","https://github.com/mrcgrtz/postcss-opacity-percentage"
"postcss-overflow-shorthand@3.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-page-break@3.0.4","MIT","https://github.com/shrpne/postcss-page-break"
"postcss-place@7.0.5","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-preset-env@7.8.0","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-pseudo-class-any-link@7.1.6","CC0-1.0","https://github.com/csstools/postcss-plugins"
"postcss-replace-overflow-wrap@4.0.0","MIT","https://github.com/MattDiMu/postcss-replace-overflow-wrap"
"postcss-selector-not@6.0.1","MIT","https://github.com/csstools/postcss-plugins"
"postcss-selector-parser@6.0.10","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.4.16","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@3.0.1","MIT","https://github.com/sindresorhus/prepend-http"
"prettier@2.5.1","MIT","https://github.com/prettier/prettier"
"pretty-bytes@5.6.0","MIT","https://github.com/sindresorhus/pretty-bytes"
"prismjs@1.28.0","MIT","https://github.com/PrismJS/prism"
"proc-log@2.0.1","ISC","https://github.com/npm/proc-log"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise-retry@1.1.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"promise-retry@2.0.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"protocolify@3.0.0","MIT","https://github.com/sindresorhus/protocolify"
"protoduck@5.0.1","MIT","https://github.com/zkat/protoduck"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@1.0.0","MIT","https://github.com/Rob--W/proxy-from-env"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"psl@1.8.0","MIT","https://github.com/lupomontero/psl"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"puppeteer@9.1.1","Apache-2.0","https://github.com/puppeteer/puppeteer"
"qjobs@1.2.0","MIT","https://github.com/franck34/qjobs"
"qs@6.11.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.5.3","BSD-3-Clause","https://github.com/ljharb/qs"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"ramda@0.27.2","MIT","https://github.com/ramda/ramda"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.1","MIT","https://github.com/stream-utils/raw-body"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json-fast@2.0.3","ISC","https://github.com/npm/read-package-json-fast"
"read-package-json@2.1.2","ISC","https://github.com/npm/read-package-json"
"read-package-json@5.0.2","ISC","https://github.com/npm/read-package-json"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.1.0","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"regenerate-unicode-properties@10.1.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.13.9","MIT","https://github.com/facebook/regenerator/tree/master/packages/runtime"
"regenerator-transform@0.15.0","MIT","https://github.com/facebook/regenerator/tree/master/packages/transform"
"regex-parser@2.2.11","MIT","https://github.com/IonicaBizau/regex-parser.js"
"regexpp@3.2.0","MIT","https://github.com/mysticatea/regexpp"
"regexpu-core@5.2.1","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.7.1","MIT","https://github.com/bnjmnt4n/regjsgen"
"regjsparser@0.9.1","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"request-progress@3.0.0","MIT","https://github.com/IndigoUnited/node-request-progress"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-url-loader@5.0.0","MIT","https://github.com/bholloway/resolve-url-loader"
"resolve@1.22.1","MIT","https://github.com/browserify/resolve"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.10.1","MIT","https://github.com/tim-kos/node-retry"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rfdc@1.3.0","MIT","https://github.com/davidmarkclements/rfdc"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rxjs@6.4.0","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@6.6.7","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@7.5.4","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@7.5.7","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sass-loader@13.0.2","MIT","https://github.com/webpack-contrib/sass-loader"
"sass@1.54.4","MIT","https://github.com/sass/dart-sass"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"schema-utils@2.7.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.1.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@4.0.0","MIT","https://github.com/webpack/schema-utils"
"schematics-utilities@2.0.3","MIT","https://github.com/nitayneeman/schematics-utilities"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@2.1.1","MIT","https://github.com/jfromaniello/selfsigned"
"semver-compare@1.0.0","MIT","https://github.com/substack/semver-compare"
"semver-intersect@1.4.0","MIT","https://github.com/snyamathi/semver-intersect"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.5","ISC","https://github.com/npm/node-semver"
"semver@7.3.7","ISC","https://github.com/npm/node-semver"
"semver@7.3.8","ISC","https://github.com/npm/node-semver"
"send@0.18.0","MIT","https://github.com/pillarjs/send"
"serialize-javascript@6.0.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@4.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@3.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"socket.io-adapter@2.3.3","MIT","https://github.com/socketio/socket.io-adapter"
"socket.io-parser@4.0.4","MIT","https://github.com/socketio/socket.io-parser"
"socket.io@4.4.1","MIT","https://github.com/socketio/socket.io"
"sockjs@0.3.24","MIT","https://github.com/sockjs/sockjs-node"
"socks-proxy-agent@4.0.2","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks-proxy-agent@7.0.0","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.3.3","MIT","https://github.com/JoshGlazebrook/socks"
"socks@2.7.1","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-js@1.0.2","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-loader@4.0.0","MIT","https://github.com/webpack-contrib/source-map-loader"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"sourcemap-codec@1.4.8","MIT","https://github.com/Rich-Harris/sourcemap-codec"
"spdx-compare@1.0.0","MIT","https://github.com/kemitchell/spdx-compare.js"
"spdx-correct@3.1.1","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.11","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"spdx-ranges@2.1.1","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-ranges.js"
"spdx-satisfies@4.0.1","MIT","https://github.com/kemitchell/spdx-satisfies.js"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.17.0","MIT","https://github.com/joyent/node-sshpk"
"ssri@6.0.2","ISC","https://github.com/zkat/ssri"
"ssri@9.0.1","ISC","https://github.com/npm/ssri"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"streamroller@3.0.2","MIT","https://github.com/nomiddlename/streamroller"
"string-argv@0.3.1","MIT","https://github.com/mccormicka/string-argv"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"stringify-object@3.3.0","BSD-2-Clause","https://github.com/yeoman/stringify-object"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"stylus-loader@7.0.0","MIT","https://github.com/webpack-contrib/stylus-loader"
"stylus@0.59.0","MIT","https://github.com/stylus/stylus"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
